Description,Price,Rating,ReviewCount,Url
"Dell XPS 15 9550 Laptop 15.6"" 1080P HD Nontouch Intel i7-6700HQ 16GB RAM 1TB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10 (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Nontouch-i7-6700HQ-Certified-Refurbished/dp/B07D2GM3GD/ref=sr_1_7181?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7181
Dell XPS 9560 Laptop 15.6 Intel Core i7 7th Gen i7-7700HQ Dual Core 1TB SSD 16GB Nvidia GeForce GTX 1050 3840x2160 4K Touch Windows 10 Home (Renewed),"$1,598.88",nan,nan,https://www.amazon.com//Dell-i7-7700HQ-Windows-Certified-Refurbished/dp/B07D293XNN/ref=sr_1_7182?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7182
"Dell XPS 15 9550 Laptop 15.6"" 4K UHD (3840x2160) InfinityEdge touch Screen, Intel Skylake i7-6700HQ Quad Core, 1TB SSD, 32GB Ram, NVIDIA GTX 960M 2GB Win 10 (Renewed)","$1,799.88",nan,nan,https://www.amazon.com//Dell-3840x2160-InfinityEdge-i7-6700HQ-Refurbished/dp/B07D24D1YN/ref=sr_1_7183?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7183
"Dell Precision 5510 FHD 15.6 Inch Touch Screen Workstation Laptop (Intel Quad Core i5-6300HQ, 8GB Ram, 128GB SSD + 500GB HDD, HDMI, Camera, Type C Port) NVIDIA Quadro M1000M (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Precision-5510-Workstation-Refurbished/dp/B07C7TX75W/ref=sr_1_7184?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7184
"Dell XPS 9560 UHD 4K (3840 x 2160) TOUCH SCREEN Laptop Notebook (Intel Quad Core i7-7700HQ, 32GB Ram, 1TB SSD, Nvidia GeForce GTX 1050 4GB, HDMI, Camera) Windows 10 (Renewed)","$1,759.63",nan,nan,https://www.amazon.com//Dell-XPS-i7-7700HQ-Certified-Refurbished/dp/B07BLJK8B1/ref=sr_1_7185?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7185
Dell Latitude 14 7404 Rugged Extreme Notebook PC - Intel Core i5-4310U 3GHz 8GB 128GB SSD Windows 8 Pro (Renewed),"$1,449.90",5.0 out of 5 stars,1,https://www.amazon.com//Dell-Latitude-Rugged-Extreme-Notebook/dp/B01NCBR8YK/ref=sr_1_7186?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7186
Dell Laptop XPS 15 - 9530 15.6 inches i7 4712HQ GeForce GT 750M 16GB RAM 1TB HD Touch Screen Windows 8 (Renewed),nan,1.0 out of 5 stars,1,https://www.amazon.com//Dell-Laptop-XPS-Certified-Refurbished/dp/B075Z1S9VF/ref=sr_1_7187?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7187
HP EliteBook 725 G2 12.534; LED Notebook - AMD A-Series A6 Pro-7050B 2.20 GHz - Black - 4 GB RAM - 500 GB HDD - AMD Radeon R6 - Windows 7 Professional 64-bit - 1366 x 768 Display - Bluetooth - J5N99UT#ABA,nan,nan,nan,https://www.amazon.com//HP-EliteBook-725-12-5-Notebook/dp/B00TUW00KO/ref=sr_1_7188?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7188
"Asus X555LA-HI71105L 15.6'' Laptop (Intel Core i7, 6GB Memory, 1TB Hard Drive, DVD Drive, Webcam, Windows 10, BlackSilver)",$828.88,nan,nan,https://www.amazon.com//X555LA-HI71105L-Laptop-Memory-Windows-Black-Silver/dp/B01KT8ACQ4/ref=sr_1_7189?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7189
"Lenovo Yoga C940 2-in-1 Laptop, 14.0"" FHD (1920 x 1080) Touchscreen, 10th Gen Intel Core i7-1065G7, 12GB LPRAMX Ram, 256 GB SSD, Windows 10 (Renewed)","$1,159.00",4.5 out of 5 stars,3,https://www.amazon.com//Lenovo-Yoga-C940-Touchscreen-i7-1065G7/dp/B08JWVX9KW/ref=sr_1_7190?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7190
Smart Buy ZBOOK Firefly 14 G8 I5-1145G7 16GB 256GB 14IN Windows 10 Professional 64B,nan,nan,nan,https://www.amazon.com//Smart-Firefly-I5-1145G7-Windows-Professional/dp/B08X4PNRYY/ref=sr_1_7191?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7191
"Dell Precision M7510 15.6"" FHD 1080p Intel Core i7-6820HQ 64GB 512GB Windows 10 Professional Black (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Precision-i7-6820HQ-Professional-Refurbished/dp/B06X3W82G2/ref=sr_1_7192?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7192
Smart Buy ELITEBOOK 840 G8 I7-1185G7 14IN 16GB 512GB,"$1,899.00",nan,nan,https://www.amazon.com//Smart-ELITEBOOK-I7-1185G7-14IN-512GB/dp/B08XMTSNGG/ref=sr_1_7193?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7193
ASUS Taichi 21-DH51 11-Inch Convertible 2in1 (OLD VERSION),$439.00,3.6 out of 5 stars,241,https://www.amazon.com//Taichi-21-DH51-11-Inch-Convertible-VERSION/dp/B009F1IHZK/ref=sr_1_7194?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7194
"Dell Latitude 7424 Intel Core i7-8650U X4 4.2GHz 32GB 1TB SSD 14"", Black (Renewed)","$3,499.49",4.4 out of 5 stars,6,https://www.amazon.com//Dell-Latitude-i7-8650U-Black-Renewed/dp/B07Y2DDTC7/ref=sr_1_7195?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7195
"Acer R752TN-C5J5,Chrome OS,Intel Celeron N4020",nan,5.0 out of 5 stars,1,https://www.amazon.com//Acer-R752TN-C5J5-Chrome-Intel-Celeron/dp/B086Z2L8M8/ref=sr_1_7196?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7196
"2018 HP Spectre x360 15.6"" 4K 3840x2160 Touchscreen 2 in 1 Laptop Computer, 8th Gen Intel Quad-Core i7-8550U, 16GB DDR4, 512GB SSD, MX150 2GB, 2x2 AC WiFi + BT 4.2, HDMI, Office 365 1-year, Windows 10",nan,3.5 out of 5 stars,3,https://www.amazon.com//HP-3840x2160-Touchscreen-Computer-Quad-Core/dp/B07D2B1VQC/ref=sr_1_7197?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7197
Lenovo ThinkPad X1 Carbon 3444B9U 14' LED Ultrabook - Intel - Core i5 i5-3427U 1.8GHz - Black,nan,5.0 out of 5 stars,1,https://www.amazon.com//Lenovo-ThinkPad-Carbon-3444B9U-Ultrabook/dp/B00AI89NS4/ref=sr_1_7198?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7198
"Lenovo ThinkPad P15s Gen 2 20W60075US 15.6"" Rugged Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB RAM - 512 GB SSD - Black","$1,833.99",nan,nan,https://www.amazon.com//Lenovo-ThinkPad-20W60075US-Rugged-Workstation/dp/B09CQBF6C8/ref=sr_1_7199?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7199
"Acer Gateway NV57H77u 15.6"" Laptop PC 320GB HD,4GB, Webcam, WiFi, Windows 7, Numeric Keypad - Black",nan,3.3 out of 5 stars,10,https://www.amazon.com//Gateway-NV57H77u-Laptop-Windows-Numeric/dp/B0084DJ1NM/ref=sr_1_7200?dchild=1&keywords=laptop&qid=1634974636&s=pc&sr=1-7200
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7560U 8GB RAM 256GB SSD Machined Aluminum Display Silver Win 10 Home","$1,499.44",nan,nan,https://www.amazon.com//Dell-Touchscreen-i7-7560U-Machined-Aluminum/dp/B075Y257MF/ref=sr_1_7201?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7201
DELL Precision M5520 Workstation Laptop FHD 1080P I7-7820HQ 16GB RAM 500GB HDD Quadro M1200 4GB Win 10 Professional (Certified Refurbished),nan,nan,nan,https://www.amazon.com//PRECISION-Workstation-I7-7820HQ-Professional-Refurbished/dp/B073WSYFB4/ref=sr_1_7202?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7202
DELL Precision M5520 Workstation Laptop FHD 1080P I7-7820HQ 8GB RAM 256GB SSD Quadro M1200 4GB Win 10 Professional (Certified Refurbished),nan,nan,nan,https://www.amazon.com//PRECISION-Workstation-I7-7820HQ-Professional-Refurbished/dp/B073WSK2W2/ref=sr_1_7203?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7203
DELL PRECISION M5510 15.6in Touch Laptop 4K Ultra HD (3840 x 2160) I7-6820HQ 32GB 2133MHZ 1TB SSD QUADRO M1000M 2GB WIN 10 PRO (Renewed),nan,nan,nan,https://www.amazon.com//PRECISION-I7-6820HQ-2133MHZ-Certified-Refurbished/dp/B073R97JV1/ref=sr_1_7204?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7204
"Dell XPS 13 9360 13.3"" QHD+ Touch Laptop 7th Gen Intel Core i7-7560U 16GB RAM 512GB SSD Machined Aluminum Display Silver Win 10 Professional","$1,799.33",nan,nan,https://www.amazon.com//Dell-i7-7560U-Machined-Aluminum-Professional/dp/B072223Z5Q/ref=sr_1_7205?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7205
"Lenovo Yoga 710 2-in-1 11.6"" FHD 1920 x 1080 IPS High Performance Touch-Screen Laptop, Intel Pentium 4405Y, 4GB RAM, 128GB SSD, Bluetooth, 802.11ac, Webcam, HDMI, Win10-Aluminum chassis",$699.00,nan,nan,https://www.amazon.com//Lenovo-11-6-Performance-Touch-Screen-Win10-Aluminum/dp/B071W7L918/ref=sr_1_7206?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7206
"Hewlett Packard X1X65U8#ABA ProBook 640 G1 Business Laptop, 14""",nan,nan,nan,https://www.amazon.com//Hewlett-Packard-X1X65U8-ABA-Business/dp/B071H6HJP1/ref=sr_1_7207?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7207
"HP EliteBook 8470p 14” Laptop PC, Intel Core i5-3320M 2.6GHz, 4GB DDR3 RAM, 500GB HDD, Win-7 Pro",nan,nan,nan,https://www.amazon.com//EliteBook-8470p-Laptop-i5-3320M-2-6GHz/dp/B071CKXRSJ/ref=sr_1_7208?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7208
"Dell XPS 15 9550 Laptop 15.6"" 1080P Full HD Nontouch, Intel i7-6700HQ 3.5GHz Quad Core 16GB RAM 1TB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10 Professional (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-9550-i7-6700HQ-Professional-Refurbished/dp/B06X9TMJTF/ref=sr_1_7209?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7209
"Dell XPS 15 9550 Laptop 15.6"" 1080P HD Nontouch Intel i7-6700HQ 16GB RAM 1TB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10","$1,999.65",nan,nan,https://www.amazon.com//Dell-9550-Nontouch-i7-6700HQ-GeForce/dp/B06X9QFSYC/ref=sr_1_7210?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7210
"Dell XPS 15 9550 laptop // 15.6"" FHD (1920 x 1080) InfinityEdge Screen, Intel Skylake i5-6300HQ Quad Core, 1TB HDD + 32GB SSD, 8GB Ram, NVIDIA GTX 960M 2GB, Bluetooth 4.1, Win 10","$1,699.33",nan,nan,https://www.amazon.com//Dell-InfinityEdge-Skylake-i5-6300HQ-Bluetooth/dp/B01NBT0P53/ref=sr_1_7211?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7211
"Dell Precision M5510 Workstation Laptop 15.6 Inch FHD IPS Display Intel Core 6th Generation i5-6300HQ, 16GB RAM,512GB SSD, NVIDIA Quadro M1000M, Windows 10 Pro (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-M5510-WorkStation-Generation-Refurbished/dp/B01N9V8IFP/ref=sr_1_7212?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7212
"Dell Precision M5510 WorkStation Laptop, 15.6inch UHD IGZO Touchscreen, Intel Core 6th Generation i7-6820HQ, 32GB DDR4, 512GB SSD, NVIDIA Quadro M1000M, Windows 10 Pro (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-M5510-WorkStation-Touchscreen-Refurbished/dp/B01N8TCRU8/ref=sr_1_7213?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7213
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i5-7200U, 8GB RAM, 128GB SSD Machined Aluminum Display Silver Win 10 Home","$1,499.44",nan,nan,https://www.amazon.com//Dell-9360-Touchscreen-i5-7200U-Machined/dp/B01N31HSJI/ref=sr_1_7214?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7214
"Dell XPS 15 9550 Laptop 15.6"" 1080P Full HD Nontouch, Intel i7-6700HQ 3.5GHz Quad Core 16GB RAM 1TB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10 (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-9550-i7-6700HQ-Certified-Refurbished/dp/B01MS8LDBF/ref=sr_1_7215?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7215
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i5-7200U, 8GB RAM, 256GB NVME SSD Machined Aluminum Display Silver Win 10 Home","$1,499.44",nan,nan,https://www.amazon.com//Dell-9360-Touchscreen-i5-7200U-Machined/dp/B01MRCCSM5/ref=sr_1_7216?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7216
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7500U, 16GB RAM, 512GB SSD Machined Aluminum Display Silver Win 10","$1,799.33",nan,nan,https://www.amazon.com//Dell-Touchscreen-i7-7500U-Machined-Aluminum/dp/B01MQZTD09/ref=sr_1_7217?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7217
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7560U 16GB RAM 1TB NVME SSD Machined Aluminum Display Silver Win 10 Pro","$1,799.33",nan,nan,https://www.amazon.com//Dell-Touchscreen-i7-7560U-Machined-Aluminum/dp/B01M11NU08/ref=sr_1_7218?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7218
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7500U, 16GB RAM, 1TB NVME SSD Machined Aluminum Display Silver Win 10 (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Touchscreen-i7-7500U-Certified-Refurbished/dp/B01M0PWLKG/ref=sr_1_7219?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7219
Dell Precision M5510 Workstation Laptop | 15.6inch FHD IPS Display | Intel Core 6th Generation i5-6440HQ | 16 GB DDR4 | 256 GB SSD | Windows 10 Pro (Certified Refurbished),nan,nan,nan,https://www.amazon.com//Dell-Precision-WorkStation-Generation-Refurbished/dp/B01JUB9V8Q/ref=sr_1_7220?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7220
"Dell XPS 15 9550 Laptop 15.6"" 4K UHD (3840 x 2160) Touch, Intel Core i5-6300HQ 2.3GHz 8GB RAM, 1TB HDD + 32GB SSD, NVIDIA GeForce GTX 960M w/ 2GB GDDR5, Backlit Keyboard (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-i5-6300HQ-Keyboard-Certified-Refurbished/dp/B01DBSJGOS/ref=sr_1_7221?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7221
Dell Precision M5510 Laptop 15.6 inch 4K UHD Touchscreen Intel i7-6820HQ 16GB DDR4 1TB SSD NVIDIA Quadro M1000M Windows 10 Pro (Renewed),nan,nan,nan,https://www.amazon.com//Dell-Precision-Touchscreen-i7-6820HQ-Refurbished/dp/B00XPUA4US/ref=sr_1_7222?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7222
"Dell Precision 5510 FHD 15.6 Inch (1920 x 1080) Work Station Laptop NoteBook (Intel Core 17-6820HQ, 16GB Ram, 512GB SSD, Nvidia Quadro M1000M, HDMI Camera) Win 10 Pro (Renewed)","$1,448.00",3.0 out of 5 stars,1,https://www.amazon.com//Dell-Precision-5510-17-6820HQ-Refurbished/dp/B079TK8Y4V/ref=sr_1_7223?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7223
"Dell XPS 13 9360 13.3"" Laptop 7th Gen Intel Core i5-7200U, 8GB RAM, 256GB NVME SSD Machined Aluminum Display Win 10 Rose Gold",nan,4.0 out of 5 stars,1,https://www.amazon.com//Dell-9360-i5-7200U-Machined-Aluminum/dp/B06WP1NTD7/ref=sr_1_7224?dchild=1&keywords=laptop&qid=1634974639&s=pc&sr=1-7224
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7500U, 16GB RAM, 512GB SSD Machined Aluminum Display Silver Win 10 Professional (Certified Refurbished)",nan,3.3 out of 5 stars,2,https://www.amazon.com//Dell-Touchscreen-Professional-Certified-Refurbished/dp/B01MRUGQKN/ref=sr_1_7225?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7225
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7500U, 8GB RAM, 512GB NVME SSD Machined Aluminum Display Silver Win 10","$1,799.33",5.0 out of 5 stars,1,https://www.amazon.com//Dell-Touchscreen-i7-7500U-Machined-Aluminum/dp/B01MR2T9AK/ref=sr_1_7226?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7226
"Dell XPS 15 9550 Laptop 15.6"" 4K UHD (3840 x 2160) Touch, i5-6300HQ 2.3GHz 8GB RAM, 1TB HDD + 32GB SSD, NVIDIA GTX 960M w/ 2GB GDDR5, Backlit Keyboard Windows 10 Professional (Certified Refurbished)",nan,5.0 out of 5 stars,1,https://www.amazon.com//Dell-i5-6300HQ-Professional-Certified-Refurbished/dp/B0171NIERE/ref=sr_1_7227?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7227
"Dell XPS 15 9550 Laptop 15.6"" 1080P Full HD Nontouch, Intel i7-6700HQ 16GB RAM 256GB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10 Home","$1,999.44",5.0 out of 5 stars,2,https://www.amazon.com//Dell-Nontouch-i7-6700HQ-GeForce-Windows/dp/B00T9RSZ9I/ref=sr_1_7228?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7228
"Dell XPS 13 7390 2-in-1-13.4"" 1920 x 1200 Touch - i7-1065G7-16GB - 256GB SSD - Silver",nan,1.0 out of 5 stars,1,https://www.amazon.com//Dell-7390-1-13-4-1920-Touch/dp/B082TNPNJ1/ref=sr_1_7229?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7229
"Newest Lenovo Flagship Chromebook S330, 14"" HD Display, MediaTek MT8173C Processor, 4GB Memory, 32GB eMMC SSD Storage, Webcam, Bluetooth, HDMI, SD Card Reader, USB-C, Chrome OS",$204.00,3.4 out of 5 stars,12,https://www.amazon.com//Lenovo-Chromebook-14-Processor-Bluetooth/dp/B07PCKJ3G6/ref=sr_1_7230?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7230
Latitude 5420 I5/1.7 4C 16GB 512GB W10P,"$2,171.19",nan,nan,https://www.amazon.com//Latitude-5420-16GB-512GB-W10P/dp/B08PHZGGDS/ref=sr_1_7231?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7231
HP ProBook x360 11 G5 EE W10P-64 C N4120 128GB SSD 4GB 11.6 HD Touchscreen NIC WLAN BT Cam Nootbook PC Refurbished,nan,1.0 out of 5 stars,1,https://www.amazon.com//ProBook-x360-W10P-64-N4120-Touchscreen/dp/B0954WLB58/ref=sr_1_7232?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7232
"Asus Chromebook C204EE YS02 - 11.6"" - Celeron N4000 - 4 GB RAM - 32 GB eMMC",nan,nan,nan,https://www.amazon.com//Asus-Chromebook-C204EE-YS02-Celeron/dp/B08L9YPX78/ref=sr_1_7233?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7233
HP Elitebook 6930p Laptop Webcam - Core 2 Duo 2.4ghz - 2GB DDR2 - 160GB HDD - DVD - Windows 7 Pro,nan,4.0 out of 5 stars,2,https://www.amazon.com//HP-Elitebook-6930p-Laptop-WEBCAM/dp/B00L6Q1MGS/ref=sr_1_7234?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7234
Dell Laptop M4700 Intel Core i7-3720QM 2.60GHz 8GB DDR3 Ram 500GB Hard Drive DVD+RW Windows 10 Pro (Certified Refurbished),$389.67,nan,nan,https://www.amazon.com//Dell-M4700-i7-3720QM-Certified-Refurbished/dp/B07GT1BJSS/ref=sr_1_7235?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7235
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7560U 8GB RAM 256GB SSD Machined Aluminum Display Silver Win 10 Home (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Touchscreen-i7-7560U-Certified-Refurbished/dp/B07D5GNF19/ref=sr_1_7236?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7236
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7560U 8GB RAM 256GB SSD Machined Aluminum Display Silver Win 10 Professional (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Touchscreen-Professional-Certified-Refurbished/dp/B07D5FW47Q/ref=sr_1_7237?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7237
"Dell XPS 15 9550 i5-6300hq laptop 15.6"" FHD (1920 x 1080) InfinityEdge Screen, Intel Skylake i5-6300HQ Quad Core, 256 GB SSD, 8GB Ram, NVIDIA GTX 960M 2GB Win 10 (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-i5-6300hq-InfinityEdge-i5-6300HQ-Refurbished/dp/B07D52C1BL/ref=sr_1_7238?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7238
"2018 Dell XPS 9370 Laptop, 13.3"" FHD (1920 x 1080) InfinityEdge Display, 8th Gen Intel Core i5-8250U, 4GB RAM, 128GB SSD, Fingerprint Reader, Windows 10, Silver","$1,399.11",nan,nan,https://www.amazon.com//Dell-InfinityEdge-Display-i5-8250U-Fingerprint/dp/B07CHNFRY2/ref=sr_1_7239?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7239
"Dell Precision 3540 15.6"" Mobile Workstation - Intel Core i5-8365U - 8GB RAM - 256GB SSD","$1,254.99",4.5 out of 5 stars,2,https://www.amazon.com//Dell-Precision-3540-Mobile-Workstation/dp/B07TBWZGHB/ref=sr_1_7240?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7240
"HP ZBS360G5 Laptop (Windows 10 Pro, Intel core i5-8300H, 15.6"" LCD Screen, Storage: 256 GB, RAM: 8 GB) Grey","$1,099.00",5.0 out of 5 stars,1,https://www.amazon.com//15-6-ZBS360G5-i58300H-8GB-256/dp/B07F2Q1TCG/ref=sr_1_7241?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7241
"Dell Inspiron 14 5400 2 in 1 - 14 Inch FHD Touchscreen, Intel Core i5, 12GB Memory, 256GB Solid State Drive, Windows 10 Home (Latest Model)- Titan Grey (Renewed)",$899.00,4.0 out of 5 stars,1,https://www.amazon.com//Dell-Inspiron-14-5400-Touchscreen/dp/B08LXRL6N6/ref=sr_1_7242?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7242
"Lenovo ThinkPad T450 (14-inch, i5-5200U, 4GB RAM, 500GB HDD, Windows 7 Pro, 20BV0005US)",nan,2.8 out of 5 stars,2,https://www.amazon.com//Lenovo-ThinkPad-14-inch-i5-5200U-20BV0005US/dp/B00TO8IGYG/ref=sr_1_7243?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7243
"Toughbook CF-191HYAV1M 10.1"" LED Notebook - Intel Core i5 i5-3320M 2.60 GHz","$2,899.99",5.0 out of 5 stars,1,https://www.amazon.com//Toughbook-CF-191HYAV1M-10-1-LED-Notebook/dp/B00BLFZST6/ref=sr_1_7244?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7244
"Acer Aspire 5 A515-46-R14K, AMD Ryzen 3 3350U Processor, 15.6"" FHD IPS Display, 4GB DDR4, 128GB SSD with Acer USB 3.0 Dock U301, 2 x HDMI | 1 x USB 3.1 | 4 x USB 2.0| 2 x USB 3.1 Gen 1, DFP (Front)",$493.51,nan,nan,https://www.amazon.com//Acer-Aspire-A515-46-R14K-Processor-Display/dp/B09C49Z1LL/ref=sr_1_7245?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7245
"Lenovo Flex 14"" 2-in-1 Convertible Laptop with Active Pen AMD Ryzen 3 (up to 3.40 GHz), 128GB SSD, 4GB Memory, AMD Radeon Vega 3 Graphic Card, 1366 x 768 Touchscreen, Windows 10 S",nan,4.5 out of 5 stars,6,https://www.amazon.com//Lenovo-Convertible-Graphic-Touchscreen-Windows/dp/B07SZ3QH38/ref=sr_1_7246?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7246
LENOVO 20S00032US TS T14 G1 I5 8G 256G W10P,nan,nan,nan,https://www.amazon.com//TS-T14-G1-256G-W10P/dp/B089KQZZYS/ref=sr_1_7247?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7247
"Lenovo Legion 5 15"" FHD, Intel Core i7-10750H, NVIDIA GeForce RTX 2060, 16GB RAM, 512GB SSD, Phantom Black, Windows 10, 81Y600DCUS (Renewed)",nan,nan,nan,https://www.amazon.com//Lenovo-i7-10750H-GeForce-Phantom-81Y600DCUS/dp/B08RHG9H18/ref=sr_1_7248?dchild=1&keywords=laptop&qid=1634974642&s=pc&sr=1-7248
"Dell XPS 13 9360 13.3"" Laptop QHD+ Touchscreen 7th Gen Intel Core i7-7560U 8GB RAM 256GB SSD Machined Aluminum Display Silver Win 10 Professional (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-Touchscreen-Professional-Certified-Refurbished/dp/B07D5FW47Q/ref=sr_1_7249?dchild=1&keywords=laptop&qid=1634974645&s=pc&sr=1-7249
"Dell XPS 15 9550 i5-6300hq laptop 15.6"" FHD (1920 x 1080) InfinityEdge Screen, Intel Skylake i5-6300HQ Quad Core, 256 GB SSD, 8GB Ram, NVIDIA GTX 960M 2GB Win 10 (Certified Refurbished)",nan,nan,nan,https://www.amazon.com//Dell-i5-6300hq-InfinityEdge-i5-6300HQ-Refurbished/dp/B07D52C1BL/ref=sr_1_7250?dchild=1&keywords=laptop&qid=1634974645&s=pc&sr=1-7250
